sample_id,source_index,split,label,text_sha256
tram-008864,8863,validation,T1105,84b9a247880eca31c1469a24be8c31564dc23a18f0972ab0b388d0ee48a49c29
tram-008865,8864,train,T1027,fe1aa55ccb7e13972b98159c6f5ef69e012d4a02b7acc86c02ee1bed944e64cc
tram-008866,8865,train,T1078,0315e32169faa463a5383e43e178c2ec3b7640c95bddbcf86504b878d266f3e1
tram-008867,8866,train,T1068,f31fa234cceb0fae37e1428f3fb78ed2fd42378db7c146a5381ccd6cd4471911
tram-008868,8867,train,T1105,1db3ec9869f3a903eba6968a71d159085281525ef95c03d7d98387fe9660abc0
tram-008869,8868,validation,T1140,98d9e8c57a5b4207f1305e1b3f7e4c81b7bf2466736086cbd2e40117f2ade04a
tram-008870,8869,train,T1564.001,bc87a87d3e5b9ea071b20a7cdeff77a86c8e4e4c1048a243371bc708c1b6829a
tram-008871,8870,train,T1218.011,ee87b3f1331bbbf39929b6d0f3b19656306d74e3130805326ddddb7b43b454d4
tram-008872,8871,validation,T1566.001,657c3deb63e4a207a25ab33fa5acdaf3db4b18b25b5413ff6cc10599582f51c4
tram-008873,8872,train,T1012,86e6d2c8577b035611e6fc03ca9217d04c6996d4f13b9ad63969706dcb9d8845
tram-008874,8873,validation,T1070.004,62ba048645d133122e3d339a06a476f69374ed1956b4ff87d5c2ba70995ac1eb
tram-008875,8874,train,T1569.002,a53d431f5e8f92207dd59569d3a3d3fd2ec1d76cfb9d44cf55a9fdf24c4f574e
tram-008876,8875,train,T1055,1a19d47674c9e10b1f0944a984f4abe2f2f9a402f9f0be2f7d232f7ef30e6af2
tram-008877,8876,train,T1083,c9b8b92fcb0246e1c76ab694ae960e4676c3c0aa68fafa32aa24c1e1b96116c3
tram-008878,8877,train,T1113,0a7f86ffefa63c0eb797f43fcce4a818a3d21b5c9e648287c184be4ae6beb4a2
tram-008879,8878,train,T1566.001,432f792d9992e28f2942968d7e3cf938e444ca996c76506309e5306078ad3b7e
tram-008880,8879,train,T1059.003,912c40be9a5edfe35e30e7d9d338ae9b0f6d5a759d5524e605ce8ce9d3447540
tram-008881,8880,train,T1082,7ec0384511552054b604faa33eac28999a1ba4408c49ca716efe21c45f554d71
tram-008882,8881,train,T1021.001,ea3df4dba3de569467ad2c7f52506cbf6bdb54bb023b08de74b3043f823ed451
tram-008883,8882,train,T1218.011,5f045058a43aa599528f54bc8d8f8ba69c92c5af2d692891d8b406b8ce6d96e3
tram-008884,8883,train,T1053.005,5dba899fc4ac96e50d3d4bad2a89a0965fc739722cb19b86d8500e556d505e8a
tram-008885,8884,train,T1027,a2cc38e76d7368523c16baa0c550791643620b3645619047160932de83a22eca
tram-008886,8885,train,T1071.001,170cfed9b1a527589efd123a4e0fad3d2fb76c4e51aa33a6b0c97dba9632b3c6
tram-008887,8886,train,T1033,c9a8cbca3bb9e242124cbd7931f106c1eb4644dd199f9e6e43903cf4e3a32178
tram-008888,8887,train,T1140,ce4ab268bac97a23a21e23a2729613bcac9aec6aa804e29c50b011dda4d06475
tram-008889,8888,train,T1055,ac69efc7318dfff71279596b030dec2cc79531b97ebda4ac94a3e856958fd942
tram-008890,8889,train,T1003.001,f7c6941ae705a1906e71811092b02d634b74ddeb71576cc29b55c5370ba7ac1f
tram-008891,8890,train,T1140,25f0884e774e681d777b18c8d624e407e37b75344921f43de7bab1b248c3baa8
tram-008892,8891,train,T1218.011,19fd31e67ae65776ec6005c141918caabce50599632b61c9c9e0646405ecdfd6
tram-008893,8892,train,T1106,f5a6322f49b47cdbb171cdb5335b35233cd833033bc0f1c115a28be6f2281b17
tram-008894,8893,validation,T1110,9ef88e9d28186ef72e328a029d07e4ed29fa333d9d2e0d3d16ed744d62a9e22a
tram-008895,8894,train,T1057,8463ae24cf34f17d1c09340d907ea789f19fa2a7e60469bef2db88c4bb64ee9f
tram-008896,8895,train,T1071.001,a65d2ee1904810156fa7479de3e379d19c0cfcc027b932baeeed6b749d16cd71
tram-008897,8896,train,T1219,bf1ef902191ce166a2cf9d158a5e2135dab4425e6dd08564908970660ab12c61
tram-008898,8897,train,T1056.001,169d211d1d9889212d5ad3e16a0bd36074c88432159dad2421f2a3b0265c39b2
tram-008899,8898,train,T1112,bad0b55defda44c5c10bb6f27a506de5ae4f619111b80f5422a25d8b7e44c4c7
tram-008900,8899,train,T1055,b15669e50185449f9c289511b94c3a243817667339cfced67650654d804acc1e
tram-008901,8900,train,T1140,6910eabf6575992ed2fbcd8bf505b6125d397dbdcf66cb35e486a00be4fd2fbe
tram-008902,8901,train,T1574.002,270829c31e443bbfbd222841d0a91d7d66a6e6e7b0a28c8c0e2bb3423810c746
tram-008903,8902,train,T1106,fabc3206d257b2a6bc63fb689826a4cdcbd9ae318c30b8ea41019358271651cd
tram-008904,8903,train,T1041,86fb5f2166e7c52003a0ce46822525e6c4b8702888f7cc1cd831059305a495d8
tram-008905,8904,train,T1059.003,8a4df59c5de69672e84946b43e07046560a8f00d6feb1e3ad9a1d0e1b938897e
tram-008906,8905,train,T1569.002,4bea11099bb216184f23fd041754972b1d28d480ed2cc55616257bbff598f9d7
tram-008907,8906,train,T1204.002,205ebcf8f791c01421eee8ecf5c655ffccd0f6c21478a0c86b7dff9a3c62e08d
tram-008908,8907,train,T1112,3bb180d57df8f1fc44076601699fe35f78b52d71979a6b754f0fef72be2f8272
tram-008909,8908,train,T1027,44610f84d450eabdeb5c1806e5d4876c096980f3426bd345c5fecaa19ac8065e
tram-008910,8909,validation,T1036.005,0450dd40b4594732d48dcc504d3ac0569e72c13841576c970d602dfabf50578e
tram-008911,8910,train,T1548.002,3f59e171a335bde1b341f2ade28baf1da6316c6e24912107141bbb0bbe7b0ecb
tram-008912,8911,validation,T1033,9115e0bc9c8a8f1fcac9aa169a9c8eae8ef2ec685911ca46121f991715673e3b
tram-008913,8912,train,T1027,a9a59327a5dc720292836f17c6a69de885a562bb6c1f0352266b16164698b089
tram-008914,8913,train,T1053.005,a70d6ecb5bec2088d0d9949082ba09c929a7c57eb79e1d0da38cc3cf44b904b5
tram-008915,8914,train,T1021.001,9daea25a79567acade7116c97ecc8a8ac49c8a7f83e57e7de00b7d6365f40e52
tram-008916,8915,train,T1057,8ed0d361494e0727c5ff6f8dd0457f06c50919fce232d6c57beca5cd7a9a2e18
tram-008917,8916,train,T1016,5381bf261ff4ff72e3d10351197bd40f99956d8eabd88807decf1178dfb54832
tram-008918,8917,train,T1140,62c70f20a357faf96fc47f1f9260a0693052a2b22682996b419b9b2760a10c5d
tram-008919,8918,train,T1083,2ee5941de59a74fb4c60911fa88793523409b6d17b5faa6279e01005ea0a7923
tram-008920,8919,validation,T1113,88f6892f0902b55c438da142a1e01d0dcc50fae5434783272268c5c142e83548
tram-008921,8920,train,T1140,45c1a94bae9efd7f6591620dc90407370e67da7613cf3f654fa002928502642a
tram-008922,8921,train,T1219,3e5395dac4c386224aa9a3149ca73d9ad2b5671704cfd74c0474f3f38381cf57
tram-008923,8922,train,T1057,2e83a29680ed5a1148f059eeffe106ba00e81a3f869330b38ceb2451c63bff83
tram-008924,8923,train,T1053.005,85dcab19838265bfaf29d9087ccedce07db7b7ff13ce383a62eb856c3dad65ea
tram-008925,8924,train,T1059.003,589142c089ffdc136fc50b727ce254eb9c8ffeee6b0ffca3a729481b4ea5b586
tram-008926,8925,train,T1110,26faf21d15113d9df9d9a133f6c6239750d9d62efc3a1625050a320e6fe8bc0b
tram-008927,8926,test,T1016,a7f0596ff57ce2b54c9b31802f557437bd6bebc77850fc4ebe5fd5c942b103e0
tram-008928,8927,train,T1573.001,a6b0f4d705372d7d3d210ab80cac1b62504e14f0b0afe01a2ade7ba2413aae95
tram-008929,8928,train,T1082,5cefb9a2c4a333837e3685e05b436c05ce27abdba66c7ccdf6fa97c5b70767d9
tram-008930,8929,train,T1055,7b8bc376d947dad57c768b22be66047625511f2a444e4578062879af7035e7c8
tram-008931,8930,train,T1005,231af09589a95201c983ee60318505d2e1c3d88037415ddbdf9259101a8f047a
tram-008932,8931,train,T1574.002,ed747cd691dc86bdbc785e3547b929be6aeddb917f3a04c8cbb55016e60598b5
tram-008933,8932,train,T1057,21a07519057bfb2b391f13f1c56caf1b332671725010854ad6595d73049d8e3d
tram-008934,8933,train,T1012,33119bcf4da8aa77d9f68eabcf1e69c979b43eefd45f80a6127a57777edcebd4
tram-008935,8934,train,T1547.001,66e66ae582e685e89f894445dd3daa42f2bfba2551bbd305937b641fb9ba9d3b
tram-008936,8935,train,T1027,f2e64e6ae2026dd39f3f3be0da375b92e1c1216bf03d65dfe4d80fe0fe1cf387
tram-008937,8936,train,T1055,5e4f15b361312a2af6ee73822609a9e5e5e38579cfa925583d9442c3070cf99d
tram-008938,8937,train,T1027,518e269de0d93bf3eb32e8dac464a65ec72b7243a92d83164d4a731cdaa95d22
tram-008939,8938,train,T1105,d8545dd124009d2b017502290e5b1d12e2e290e13b360e96fbc53d16790b0a8a
tram-008940,8939,train,T1548.002,03ddf6940e28666249d0bce24342ec52725c5caa98ef7582994176a0ec959e2b
tram-008941,8940,train,T1027,6c2416ce04b3205e492f8ed47015c957864ad5b7c0ee674d4fbfb83dd43f23e4
tram-008942,8941,train,T1105,7e9e8ca78d4ea47d4a038ac97a93d54f4aead425962eb7cc8112ed81ea9ed85e
tram-008943,8942,train,T1566.001,23719476921b2e7db045d8aa5fe14011778708a8c7ba821af622eba88fd80b5c
tram-008944,8943,train,T1140,e3dd412e80499abf37f8ebce2bf925dfe8d7fb47e3c1fe23bc2ca312941701cb
tram-008945,8944,train,T1083,2693f2b4eae78db0fd05719e5b0c7e9024218e516f2ea001e53281efb1dc7967
tram-008946,8945,train,T1027,8519ba4dcbc3e955bfccd50739f0c960c9a71847ffd89c2f4de13fc9f2bf42b0
tram-008947,8946,train,T1562.001,7dc851fdda7a9616cbd2146e0d534cc4e7867451fc8a21c87adbc34e5f39120b
tram-008948,8947,test,T1105,640f6e4f3550c61f44a2840214fb9c4b97c4b5bce20adb2958992a1f91792f09
tram-008949,8948,train,T1078,7f78fa11c7904194a22b83ee8beb6e5e94441ae5303de6fc4630a5494a723e79
tram-008950,8949,train,T1090,d9f7d08b593215fe57537f6d2ade792c1ae49d7021803ca409696578c0ba7ab2
tram-008951,8950,test,T1105,7bf5e22dfa360fc717b0677176a13216e60051d365bcfc1592577e27afce775a
tram-008952,8951,train,T1543.003,6166ee04728883c0e84b4aae7e2222ee6ee37b1de646582814ea47d854771f23
tram-008953,8952,train,T1078,d6a985234a26ddbf3e47f87de1113e540d983babc3245158e4269348eabb637b
tram-008954,8953,train,T1219,821580381756dc08ed20458457d86c22a31ec187d6ffbc0d28269c42a398311d
tram-008955,8954,train,T1027,f7a06b9c8c6032cbc4a0df3f0cf6cf7c0c90e355b7f1073b8c05141341549152
tram-008956,8955,train,T1204.002,eb7541ec4d3a9e1f444255bd07c5707db52a79637e39732edfbdd8e5e1b40f49
tram-008957,8956,train,T1005,171278659eda422ea2a0d74f128f8ad73568da1429a12eebaf302bcb8c236ef8
tram-008958,8957,train,T1566.001,6e143bf7605ebeb51f17e8ccdf66a7ae90bd681fa25b45176650db10511becd6
tram-008959,8958,train,T1016,40df552734830394c0e9a45fb020d5c6f14472ec46414e94aeaea539f17cdaf0
tram-008960,8959,train,T1106,9b4a0105f765d6f0f34f032b57b426247b7c4fa2a085f41f24361fc7341483d8
tram-008961,8960,validation,T1082,78122de71ffcd5db2c73585827e0eedd891a115c05358ff19a6bb5f543f0cc29
tram-008962,8961,train,T1518.001,a89856dcd1792d4d67e0eb2c93f6689195af8e6729675e7e8fb67cf6ce97d5c2
tram-008963,8962,train,T1047,d90cb14e26ec572493e942e10733120d78772b88d9b13361114f7b3d9c58c952
tram-008964,8963,train,T1112,d361766f52b4696eb2202cdb814fc1142eb4424c54489e0f2cbef6bfedcc5580
tram-008965,8964,train,T1204.002,a56405e9c42c32ec9bf10c3491ff902796fef98d86f253dc59ed705b21b3fbca
tram-008966,8965,train,T1055,d29dff6e097ef35c2753c8e3b4894cfd9d37eb087ed849da9c4612b57f801a92
tram-008967,8966,train,T1547.001,7fd6724e6bcb42fe9a357ddd385b602280f770e4d16b08eedafa210d6f899375
tram-008968,8967,train,T1027,9918ab14ad4fa5cb9a0b8bd5c92672a86662fba22b54a5db229ef80dcf4d625a
tram-008969,8968,train,T1082,01b636aefe8f2c22dfbca08ad2ff9a2d691979950cf7a6dc47db90400c2f74fd
tram-008970,8969,train,T1027,460bafa96db97be83ddc03e4e4de006db344e077cecfdf2b4ee521d2aab80e2a
tram-008971,8970,train,T1053.005,4f1b59d95f70fe6f19364e8c2b8e3ca44a4d52bc25dc37eef1b4b8f7584c403d
tram-008972,8971,validation,T1071.001,71ca9c41bfac76c5bd73e609534d067ef78a80492f132d4fbada2c9b3bf4b58a
tram-008973,8972,train,T1070.004,f04b682545bcc23bbc8cdb9c7befcd572a165ad9f0cc2cbaa06e543791601456
tram-008974,8973,train,T1057,41d499435381a4c4cd470ff0af165344e7ed291e36587310b1664ae14b55b269
tram-008975,8974,validation,T1083,596f427c620ce6050e69b3e8458361a5bddb0a42bb43f379f457ed0856912dac
tram-008976,8975,train,T1547.001,89d243c857a3d11ba007920028a3e8c364bf9f290fbdabe2e70cf9ff6efc8f0f
tram-008977,8976,train,T1059.003,5a361b5b513d2fbd8be5893c99130b3bcdb55dd04d668dfd47f3d577cc3215fb
tram-008978,8977,test,T1036.005,1a267bb25cceab8de347af6c0b09af2ed92faa4319fcfed714bce5a4d86e4422
tram-008979,8978,test,T1113,059b682e0545c5272d0fb287c1275963747749de275cf7068aa674cd77f3fbde
tram-008980,8979,validation,T1218.011,51db50fe0a038fd30bbceb50d90dadeee9aecb88c33f88615a5910dd4437954f
tram-008981,8980,train,T1574.002,472be834b17edb40d9892c48e0839cb74458a63d86b0667d969b3c44ec98248c
tram-008982,8981,test,T1053.005,b56f46b1957c94e35a065a918d905a254eb1bca2de3e06791927bec64f230b35
tram-008983,8982,train,T1543.003,a430dc3a8cbb890d9f9610c0b3df2664f3b4538837aa4c7fde8fb911330f036e
tram-008984,8983,train,T1083,0b22270c7875143183762a1c299e47caa39a625eee0ea00119a9453417b47da0
tram-008985,8984,train,T1057,2622f8e29796dedcad2a8d927eafa9f268da3ddcf101531470e21fed6f1e5f8d
tram-008986,8985,train,T1105,2f6863c37c0ed27dc549dff406865eefd344a0a8b966c6b16915249b389aee2f
tram-008987,8986,train,T1110,5fb22ba53f41523299bc0faadab667c66727636617285e731dc0326b188ba7f3
tram-008988,8987,train,T1070.004,b4c51e20bf51d37e357ac6251ba1d6614608b18d751f67db67d2216244a7b95c
tram-008989,8988,train,T1574.002,262951d0414e3cf3cc17a154f3fe643c950d0e96108129e13a9df5d25a2fe1c4
tram-008990,8989,train,T1057,53155d8c85e66cbc3d416cb92a776402d5d8fb1a06f0bf6082501ecb93b7af02
tram-008991,8990,train,T1059.003,21a3a560c9a2d04d9a5cd375c6b6c982eeef9f61d83f96c8416d446f7155e4ee
tram-008992,8991,train,T1140,649ff2205e46d9a3e482833f28416b258f9e5e63d4e68c013972d3fee52df0a7
tram-008993,8992,validation,T1113,5c48f71e238405219c3ec3c1e49657ac9af40e47ff2020dc9e7ddcb3986940fc
tram-008994,8993,train,T1569.002,e23bea1bd8fec0ddbb2b41b7adffc4df539bef6298cf1a5574024e7e63053452
tram-008995,8994,train,T1204.002,1c4309eb40e9c3afaa0bf292bb488eafa6fb86279ca444a6774bbb88fc99aaf1
tram-008996,8995,train,T1082,0089c8fe609e7857352c5b6b0d2930dbe7a9e5ebb23f0a8870844cbb120ff669
tram-008997,8996,train,T1027,ec296ac53e6dc1dd399e7df306db0ae61c3c3c4f5a076b93948af3a0c0967be8
tram-008998,8997,train,T1140,01ffcb2a9cb693cc5ee317091a8e624b70405db062981c8cfa4974da3c1a729f
tram-008999,8998,train,T1547.001,1b1276a49f4bd06775aceab4c1bf7b6d116359610a0c1d50755a2567050c3cdc
tram-009000,8999,train,T1204.002,be9b94f58ef2b923b12d98f7a2f98b6e636f6fc3adc9f0700f7c48938bbe18de
tram-009001,9000,train,T1057,e46a34fed43afe42f7e3e2b051a2a43b2e54fe1b81b0dcc528ba4bbe40616ccf
tram-009002,9001,train,T1027,a0d266cff1f5a51b1fcb1239121edd23208ae65870f900a8c23afa7c2d912129
tram-009003,9002,train,T1078,e5e52b87b59d67d4f12753b0792c3eb58a4f686987921646b939e651df8c110a
tram-009004,9003,train,T1057,a4e780df3a1b68c9836f993b4ca97d251c91250df8bafa379441a91eaebc3e48
tram-009005,9004,train,T1027,7b550ba116b1b193e8db59fb00133566ea92e40ae9798c7303a7658c9b3dd67d
tram-009006,9005,train,T1012,3c77c8aa9cf90d8cd7efe853108866f0ebe505fc9456436f164141fd7f2a947a
tram-009007,9006,train,T1055,8890724890b13fd972e1fd948c0a53852264db085f2467e1a045be7ab03312e6
tram-009008,9007,train,T1059.003,0852785a7a010709baf466de4c19b1cb9f610cc812f0383babde990ee5b88f99
tram-009009,9008,train,T1053.005,1dfdf2893a6fa702cd6e7fd7e809c478b68a51a956282f8ca6719b1f64a38d26
tram-009010,9009,train,T1056.001,4244ee1d3c3e65f57ed6463aa76b0c940b5aa7626ea8e569198d3403f0905765
tram-009011,9010,train,T1105,3fbcdce47e324f7095af8d9b3eb21ab1b367749a85f8b955a38c0cb6b51f3b3d
tram-009012,9011,train,T1016,030902a769539d7b2c692c1c52a5fc72d54ef1150430cae915151fb7782d0a27
tram-009013,9012,train,T1204.002,4cd1aa8f3795d685c5c47549fe8789e1e515d4907bb88e6659a14ccd5d06253e
tram-009014,9013,train,T1105,8feee1b785847f05676fa0c3216b1ec5ab24a94b08872b83e51ad3a9dba9f7a9
tram-009015,9014,train,T1059.003,90e59fdff79bc4fc17daf321058443510931b068716c4b42aec9c9db02c51f1a
tram-009016,9015,test,T1027,f96005c8c43b8b17a3eb4599018172f66af10e48ff4949700d0930f8965e56c7
tram-009017,9016,train,T1074.001,e78e7d8592dc72b5f3fe68f7a38dee318d8810cb33d34bd2361e392caa6c23ac
tram-009018,9017,train,T1059.003,20feb5e8967c5d3cc84d7331672fe40c931fb3ec27f19ba94269189058738970
tram-009019,9018,train,T1055,3d71d53b9d42c539b563dcad79135c01e2819e1e40b5fee04d24e478f7b27cca
tram-009020,9019,train,T1057,fcaf93fc26802959a8b20ca1c2107bc36a37c6edd0e972339bb554a8603ba5d2
tram-009021,9020,validation,T1036.005,ebe46d1294bd8868590b563077d11cde77fd2b09cf8b0ee6d7f79afdd15b9096
tram-009022,9021,train,T1083,7412eaa72a2b0d9d6f9526fc8a02724e209698eaab82fc159b248069235ffa65
tram-009023,9022,train,T1053.005,eb7b5ee7d02b0e6874a65a337e06ed74def237e104d70f07711779afe83bb195
tram-009024,9023,train,T1090,eed7519e44ac299e361c5c6704af0cd82ce672d3859b08c78eac4c411a20e0c8
tram-009025,9024,train,T1033,46c427499f94c956b3fb1d26bab1d5a7fe2f0211755bc3ee51bb68172aee7826
tram-009026,9025,train,T1543.003,141c8eeb4b50f1feafbf950d53d4e34cd552dd093c0333692a14b43cafac25d1
tram-009027,9026,train,T1082,0bb6ae1e3aaa2b8688542d69dd282085165d74ca042fac8007b5cbf4dabcc537
tram-009028,9027,train,T1548.002,268fe2647c7e8ad6b8c32be12084290681323aeb530614729fac3eb0c2ed8679
tram-009029,9028,train,T1041,7cda7dae4465bc028088cb839eef454327986487761bcc2a9b1df50023b061d3
tram-009030,9029,train,T1041,18799e51d02415ebe4b8d73dd4b80fc95b2f50a896d3d4a21b07c4e3c1cc6735
tram-009031,9030,validation,T1012,8b05afb6e2e546d0918bbb79f7a3dd1a29fbd9d19c9be051ff505930b2727078
tram-009032,9031,train,T1071.001,26378f44ac22e741303d320f66ed117423e9005f6f28713a3a9b8218fdee5ad7
tram-009033,9032,train,T1543.003,e549967331c7b0eb13f0883363f0359af4721ded5f7a4fd32dee8f193b6e0a92
tram-009034,9033,train,T1057,e8d8d2616de8e7a0a07384c70477ae0a7d8685bfc55add927c7d0369ecafde83
tram-009035,9034,train,T1070.004,b3309b1d00b5abcb6e668777fa499b49de86f67c1cd677755b559003ac718d19
tram-009036,9035,train,T1059.003,85b59196f161f4e7b8598e26551111d5c9625427988400a6b9badd24e7259df1
tram-009037,9036,validation,T1071.001,8d75c3a73080d4bf597362ba18faac91c04766cd3d6786e664befe1307590aa4
tram-009038,9037,train,T1083,9de8ae197ba5849280970df42985267e8c0ea449ac827ca11c0f01f57e608397
tram-009039,9038,train,T1027,a4227b0059b5129fed1ca834fe68374567d73d4e904dad202b62fc645886a2f7
tram-009040,9039,train,T1204.002,20d8aea225b8b06c023b093dfc830a12d60b46273fc692f9b53f5206fa817b73
tram-009041,9040,train,T1071.001,47be639a67018b1d2348d234e9c39f9bf2f2eff12f0a091ac54482bc6f69fe05
tram-009042,9041,train,T1021.001,e155c526299f0257674c4cce48524979cd88e0666fa0b88e0a8a0df2d30a3d68
tram-009043,9042,train,T1057,655d7b5bc2beb09c0c11f7fb34b9663e2f675656ec2840224d90bd8b24e3cd23
tram-009044,9043,train,T1027,085c8c52e28eb266c03bd4c01e6d7780ec2f219ef58cdc59d01a3e68e913eaac
tram-009045,9044,train,T1082,8a0976ae21819cd316a4a167e297368a0e56c84c2acf5c7d655c3aace0a8788f
tram-009046,9045,train,T1106,cf5c89b032df57dffabf6911736ef0b18b794a23b0ccb2a2acdc3fece5178c05
tram-009047,9046,train,T1105,4aa1d7711282517047e36ece76163832ddeb8c20ecb17c597e545c2ec84938e6
tram-009048,9047,test,T1574.002,a2be02a13ccff3acd840672300f1490db6d6b4a5be9f0b31250c32c600fbd831
tram-009049,9048,train,T1033,a971f36da996fd96dd5693cd8d739d87209db4f45503a8bd6aa0cbe3d4736a03
tram-009050,9049,validation,T1210,9321eb3be8b5b20dde00b3571ea2d97db04ecf598bc3fd9f74f993490bcd3732
tram-009051,9050,test,T1074.001,0e8b2cb97e916ff74a49d37e8311b5eafbb465209866734acc22650320fcd506
tram-009052,9051,train,T1574.002,c1a0ff9ddd941b049ce9587205bf651207dbd06501de78af521f6eeb46009155
tram-009053,9052,test,T1027,48fa1580cf94879a122fb8ab6844037d6369b5eb4f036bfaaa9cf0861c60c230
tram-009054,9053,train,T1027,b96141416787a605ba1cd94c3c88c65086595abdb3de0edfaef0cc17a50d96b4
tram-009055,9054,train,T1005,26e835208d2d56e647deaf3808cd55c5baab07c79d61062e25f9bc174dafd9c8
tram-009056,9055,validation,T1090,56b4f8a69884ec3601d766fefaf247afc93f1c7e6b2d0805036408dafdcca7cb
tram-009057,9056,train,T1036.005,392539bf981ff827e07d7a8bea86f5d4aac86867b93a9c4aee48cd6b1a297027
tram-009058,9057,validation,T1059.003,4fa2df697f9fd179f2edb2084686fb707a18050f275d4066cbd442b9b4f33a48
tram-009059,9058,validation,T1106,496cadac9ea86a3efb3a49d12e8de7fd70b9006c06d361ca75a130267a303b8f
tram-009060,9059,train,T1204.002,9f27ea447efebb922c17682592cca0a86d61e7d2d8a081de151669cdcfd49c45
tram-009061,9060,train,T1140,341b7a7564f856e9b1d44b29d140d88740b8de3db316ae19530bf2e9662c2d2c
tram-009062,9061,train,T1547.001,be3b7da523dd0f4851549fe64a9f10f8d2713c9fae6d4d0c24832c01d6ceadd4
tram-009063,9062,train,T1082,4597d76cde2ac86515fed96b3061fdac8470e1c2c40508efbc3ff7fdb28822db
tram-009064,9063,train,T1047,b13bce282d1a27ac5dfd875369b2a08c836a74a6ee509225160aa026b5e30629
tram-009065,9064,train,T1041,13a2697eb7abffedb4b8bbc3131149a50bb6d9cf25782bdf5e1f4dceb4a22aff
tram-009066,9065,validation,T1204.002,8c1bc356447c36256af613df8f530ebfee8936b41b4168a3cc397d86b8f9800e
tram-009067,9066,validation,T1036.005,84d6833c5057aca88362f983f78ee180d6b15c3f8346105730d5581d7ba65d8a
tram-009068,9067,train,T1053.005,24ccf45296911861593f66fae41a728e7a01dfc3b54448a5530bdd1224f4c961
tram-009069,9068,train,T1071.001,b664593701cec5b0dc034e54b6c0278321dfef36b6fd5ec7a4ea9d214e309dab
tram-009070,9069,train,T1070.004,dcaccb0d862c7a7194986d37d83e982cdf760f52a2abc7d23f539ac75364af82
tram-009071,9070,test,T1570,56ed2a626b0d8b8cebdc06bb40170874bd09b19b4179258db95d172b1e247b7d
tram-009072,9071,train,T1036.005,9d83503549cbbe2a4ac56403360286388787b8b07e7a98db46025dc9489af7e1
tram-009073,9072,train,T1573.001,9e81ea1f4d91a636204c00f057b2d656fe553ae68064b8f75b5c431db6d0441a
tram-009074,9073,train,T1105,d071736bce087cf8012644e9ef49b2d1c1f0ba308870c7bdc35bff26ecafb388
tram-009075,9074,test,T1033,f4ff57814df034016d9cc4fa76a431e89b95e02f3a1500abf5f290bd26496c82
tram-009076,9075,test,T1059.003,2d11ac8e65d8bbe21f40d4019411734b471e41f793c5035e3f6cc065f32e6100
tram-009077,9076,train,T1113,85e3b6ddd25c081279491f2ef94d794c6779053228edb2b007eb78e934a80acb
tram-009078,9077,train,T1106,241eeefd7947ece89114b920b751796e48713ae68d690c87a281b44a794a8bea
tram-009079,9078,train,T1562.001,d9920e533daaeb10f1828b3e033c0959dbf0a80246140e092449300c82e234e5
tram-009080,9079,train,T1005,b9f5968fb01e296e451f58c96b9650a0bd57dbce73d71695bb013910f453041f
tram-009081,9080,train,T1057,4faf6d197871a8a79ed7d9bc4fda90146ef2fd0ba43daf1bfac3374d86881aba
tram-009082,9081,validation,T1036.005,a9558e6b9860e04b7d437217bb7facaa01c8712651aca355376b517c6b9a0f9a
tram-009083,9082,train,T1082,e55eb98df000067ed1575138a93eb6d24b3a1953fca8b1b1b887a705ff3b9235
tram-009084,9083,train,T1204.002,e27f19e9634ecd6cf2ce7cc78cd4ee7c6265402853fe9d94f1801a2dd6588f19
tram-009085,9084,validation,T1518.001,91534d8f393c08341fea08f71cb78d770087eeac7bc44387a42d4f656be93930
tram-009086,9085,train,T1569.002,22d6e096a8a36885c17e29ed19ee1d6acf82e8068bab2c634c862e36aff41fbe
tram-009087,9086,train,T1548.002,d56d629015495293ae404e3b2de22e83a819a102c418dd56787ee7f8fba47e0d
tram-009088,9087,train,T1021.001,fd12227421af25942d19fd383c15c2497350118d1be67079338a8cf4226bd3ca
tram-009089,9088,train,T1204.002,130ed7a959f1f8b09affba598fcd061ac5a426356f78c377f777544fb8ad7cfe
tram-009090,9089,train,T1071.001,5fc83ec9033f5687fbf0d253410221c26b52fd8e9ab1eb872bc1b7f5af3a5bf2
tram-009091,9090,test,T1053.005,2d89217722c5109a165141beedfeab95989db394b162da3af6207dc0f65166c6
tram-009092,9091,train,T1140,94b9b50a5c7d45676915d18ea6420ba54804f749094add28e24df4e3eba1dfce
tram-009093,9092,test,T1078,d63b666561a5f888247019a1c7358bed5a811438db3737bc109e64bb8a1496e0
tram-009094,9093,train,T1083,1e786b4c2d3511cc2c0b2e22cd1ac1df8305aca2a887f90b115385e4dfc68fab
tram-009095,9094,train,T1059.003,f78edfdc6dbfc9b1e025e706c1cdb710205c7541ac8b2d625f6ab08227f93f32
tram-009096,9095,train,T1036.005,49848a3ef53469d8a04b448737615e2dd62ac13967d86e819a4835be87303c73
tram-009097,9096,train,T1005,125d9f4ebb28dc3c95edb56e65537094c7d41ce10650e8ea523470e37a6b3060
tram-009098,9097,validation,T1090,e9599bf2cfe92b03f6932021b72258914e101c11b0ae954299ca4a4a19966365
tram-009099,9098,train,T1078,eb9f75b7a39ccef77fdf3ca5b5f888377aba027111b747610d4bcd269d3db602
tram-009100,9099,train,T1071.001,f1d2975620f42817ffe8492ace1ea87647f4f2e88ed1936060532d7d2cf690c2
