sample_id,source_index,split,label,text_sha256
fgat-019500,19499,train,T1056.001,9278fcceaf1d61f58c956395dbd2104530e7366c46194ac75912a93d2c802c1c
fgat-019501,19500,train,T1008,2bb84d4a8f8abfc585b7af13560c8cf676ae141f8cb31b31cd69823cad770e6e
fgat-019502,19501,train,T1562.001,fad0cc22d23ae5f7c0f21e30e0a9c908399648079a21cf2325c6c413c0c00e8b
fgat-019503,19502,test,T1082,b4d35644cc02cf020c680b8f948e8881f056524702c7c9ac3e4d84565b4b263b
fgat-019504,19503,train,T1033,0099f7e539a0c28c73ad9dbd4c94d4598227f4128d4ee01496184cbc4dc7bcf4
fgat-019505,19504,test,T1608,b06d5c903687b622a806948ef516b3b41ce2917566cba95b0982626e64bda00a
fgat-019506,19505,test,T1608,b447c55d7c24e4fc6f959e57f6f74f02b0df66fe4e2292e955f82537fd474c7d
fgat-019507,19506,validation,T1608,3dc229beb2b24ff17d35fc2f6e823af97a2313524238a8d1e298a7da1f0b9f4d
fgat-019508,19507,train,T1547.010,dc73c8288fbf221ed09030522c1b0a68d406ea50d5e45806b51ffa8f29dc4ffa
fgat-019509,19508,train,T1564.005,d2bc518045617f05a60abb190cb22822d40be687e5f1408ce98bc971c63d4845
fgat-019510,19509,test,T1114.003,306014cfe4f17c98686034ee8af49bf601a58fa9cc5160b3e558b9e8540d2748
fgat-019511,19510,train,T1550.004,d322284b4dcf51b83d61de275b10b3f2c11bb14bdf1cf8efc04794c9f32c4f3e
fgat-019512,19511,train,T1585.001,8fa83562185734d02ca528c74410d165a615c4a6b3dbe259ea27ecda12bf39eb
fgat-019513,19512,test,T1589,eb90c005c07874c07879acbca7b7b023382239848a43e766ad2a9c6791352128
fgat-019514,19513,train,T1588.002,c1dad180b79a2e759c3a6b21bff259936a858928b1eec4f3737ab72f3f6a1ef8
fgat-019515,19514,train,T1204.002,2e1c4573fd4bfa6dec82f42cab9dce7622d1e373f82c88d8fd812c2d14e50ee6
fgat-019516,19515,train,T1583.001,1a1850fc7a93f5c10597d547c801dbc66464a72479cfe49f544d4fb3a8b87129
fgat-019517,19516,train,T1585.002,aa7befac5b6e4362f1af4a69737373204b546634bb76c57cc0a4bc2bfedb2069
fgat-019518,19517,train,T1114.002,3b3868679b26a577413aa02ff8a109c5322374fd35055c3c831bc70a4e33ee20
fgat-019519,19518,train,T1598.002,250039f27e0c1d257f0cb4fac3ef255bc919475fc007b749cb290bbf839c890f
fgat-019520,19519,train,T1598.003,62a2c43abd10963dededf55438ed21c1e64aa8808d567bc3f7b5891f0503096d
fgat-019521,19520,train,T1566.001,6cebcb0a6662a634dde76b9e48af57e3d6bbe5a1358b9660abe6e70ae4a2bcb6
fgat-019522,19521,train,T1608.001,717c3a97b1a2f987c937a101939e6350bdab4dbc6b90cef71303609c42ff9b15
fgat-019523,19522,train,T1539,b72ceab8f7cffd83cf27ed79f58283e3c8d6f50eb3e15ef4aacffeb16f53fcef
fgat-019524,19523,train,T1583,f524c33dbcd7551512f4bec609352c385cf41cbb625bd930bcf04c22fc9544c9
fgat-019525,19524,train,T1059.007,bc1f18b574ff7b3ef4113f17f5e0600af5c73b761157f499e01fd19746b0ae90
fgat-019526,19525,test,T1586.002,7ff50af1e13d5b0a9fe3655eaa417eee1f7501d9c629b0684b1cd1d1f1534431
fgat-019527,19526,train,T1593,79c080aada0238d35beb97e7a8f509c766df34d8a93d39e052ebea726af195d8
fgat-019528,19527,train,T1078,3ffca1ccc010144acb1681c88780a58f08be766aff2fe972df351a78c67bb99d
fgat-019529,19528,train,T1140,32269f75fcda3ba470eb8f2a8b73e6d0d6e6f18c698ad3e94a51ba49b2102b1d
fgat-019530,19529,train,T1036.005,46f106a98b1d28242369dfc18ce085ef3348816ffb2934377328eeec9587b985
fgat-019531,19530,validation,T1556,ee250b819443b7d1835f41820070b01ffbb657bf701a2677d980f5ab3487a87c
fgat-019532,19531,train,T1574.012,a149cb1569b18073d6b8c89bdf410571e9469eab4193d610081ce2c7c12a6c6b
fgat-019533,19532,test,T1037.005,08ebe5a619bb437d47f5255b450fddc465e36a177d24735383608f06e71002b6
fgat-019534,19533,train,T1498.001,b361456ab9ddd1734d28b6e92e90ec4dfbcd90a6f1e12bff03926b81f67ab3e2
fgat-019535,19534,train,T1218.011,64a72d707ecb058726f9c445fa675c1ecd660e0ecf9b3a5bc6aa68ffa8d00a5f
fgat-019536,19535,train,T1556.005,0903e3fb71f226142aa3c888204de6be81369ff70b1770563fd38a1708ad73ed
fgat-019537,19536,train,T1012,00da5cb1f5ba3d5845a042c732e797a1a52b2b1759df59504ec20661285ec798
fgat-019538,19537,train,T1071.001,6c763a8d01a5e096f9fe6dedd7860e0cec8d504aff5acbb214f96670faa1d9ad
fgat-019539,19538,train,T1053.005,db4088b946ef1eb6d663bea1d4423d5422b49aeb8bc4b7b3504e8783380deb51
fgat-019540,19539,train,T1573.001,8fe9e7ce94e8ba38419cdf3bfdffbd7299ad527cbaecd3bcedd6917cc97463d6
fgat-019541,19540,train,T1057,c65dec65dbabbb308dc6927f51e4ec4aef23022706cc4d5e7997fd2e89aca1c0
fgat-019542,19541,train,T1005,f50e2bbd25fbdde6f55dbb6023db066e07599cc81bdd2af031b12455e5ce93a9
fgat-019543,19542,train,T1555.003,6a0e67c195ccfea1cac862770f130e54b3a1d9cd22ac86e55b32c18076a2db54
fgat-019544,19543,train,T1555,b31335eb980de317ec9607d48f715692cc3ab64380425eb7a0ad4c991cc0beb0
fgat-019545,19544,train,T1555.004,cef4a8463d1390c3ab9eb44fc7f5812ccf7256a174a9c888c61038a9d0b3067f
fgat-019546,19545,train,T1082,d5ea5975dad46fe43c4d41898a069dea58b4121ddc61a260083522e324eb9da7
fgat-019547,19546,train,T1047,8625f86d9b47e4caacc51ff70f847347c292e66f284f2783730ee9b3e2c080b5
fgat-019548,19547,train,T1016,d842c1414dadc9048191bce61db94d1e41bc67dbbe2a7400b923fd5e68886fde
fgat-019549,19548,train,T1033,8e79b7957b809ad6acf9a32b03f6cbe9c5f91fe72810542eede1d32ac156d55b
fgat-019550,19549,train,T1059.001,056b1ee9becb1d2c23ad795533d6d3b0fb88440cd31155e9be366347e1470967
fgat-019551,19550,validation,T1059,559a8fc896031d4d57244627371cb46366c83a365ea59e6a2bab7e08c5fbb6d9
fgat-019552,19551,train,T1027.003,412f451f865d1c07588f04c76eba86c7d5ad87df6690c8d4625ea5ae186016e1
fgat-019553,19552,train,T1001.002,4957acbb77cd4fdc8bf8635508ef66e133755d396a7c5e24770c7ab17077d536
fgat-019554,19553,train,T1041,e6e0c70dadf4061d3b1664bfa23ca74cebc43e28fad049b3459a8d38ddbdc224
fgat-019555,19554,train,T1518.001,9930769ae24132a2d966459fd94d26661ebf699be91de31f92acb093ff34274c
fgat-019556,19555,train,T1124,47491c451d076f9d0e0658f0c218577fa154e2a3a044cef71b9a6af465680c3f
fgat-019557,19556,validation,T1113,ea7da357491aac86d2a4cd2763ca14b519a5fa01a01973d8859d0999c24e3fdb
fgat-019558,19557,train,T1561.001,477d6152601910b80643c56b25a4ab777cbb075c064e377208eb81270663f772
fgat-019559,19558,train,T1561.002,79a3f7e0a6971e1157a4b2947dbfb3bd7f641490127cc1c45300854d70d3cba4
fgat-019560,19559,train,T1485,0a32a77cdeb605c1c595a5fdedef321a460c04d3acbdff87b1afc4b358612d8e
fgat-019561,19560,test,T1070.004,93e401ecd281c43e5888f467a577725f2053061494c68d5923154025c53c5cfa
fgat-019562,19561,train,T1105,696207083ca40885d14aa176d7bb8870a5e6219a3e30ca67e25c9f7bbab6b7ac
fgat-019563,19562,train,T1012,c8a764612f07805853b3babfb4df83023b764afdcde36877591f6ec633bc5473
fgat-019564,19563,train,T1027.013,0ae2c8cfbe6efa50561f17851f56bf81951a9dacfa8abff580c75f9779e81e88
fgat-019565,19564,test,T1055,61a05a8b7a107ae7e582b9fcec0fae40ed283c95574ef89556b45cc6ec99a50e
fgat-019566,19565,train,T1059.005,b2c96c2ce16be36814ce5f9817a75be9a5f7575dd68ec9729af11224295e4b91
fgat-019567,19566,train,T1082,878a6d340ff662057db93478c56cb46e5b06852fcbbefdb1e06ff61741572cc8
fgat-019568,19567,test,T1497,5064d39e21b7c08ff967b63c5b33790b654da2643d544ce58f2923f2b5197b6c
fgat-019569,19568,validation,T1047,0188b4327ae7f5e9e408be56bdbb1d630b308ebf9ffa6798d99171c2c7fe3d7d
fgat-019570,19569,train,T1489,4c03fe47910f2ab5da6e59c26e93fd198331500c7bf8daec8904b26a62faeac5
fgat-019571,19570,train,T1213,5aefc2e7e4170355e6760a43d34b4680014bdb4cc753eed300b8d29bc341a717
fgat-019572,19571,train,T1565.001,2b2fd81230ef1c6097b98867e638362f1f18b13edbac54d9cc073b391e292cc4
fgat-019573,19572,validation,T1505.001,1722948c0b06408a817eb2be2217fdd760c5fcedac39b08e70d27e6f8f3616b6
fgat-019574,19573,train,T1543.003,e94aad2c845a871939107986ec765cfafda6ccda2c679b6270361058af2e5af8
fgat-019575,19574,train,T1083,c9ceccdf8bc6bed281b3795409478a50306397db9889897396e5b26589d73830
fgat-019576,19575,train,T1057,3a463569e512a76904c740a20992c43f5321cbb37b41a6f03c7d00f2b8b22add
fgat-019577,19576,train,T1082,b101177fe2b3cb6e763c17f31e7f32bcf7bbf3eceaf836e262b268e18ea667c0
fgat-019578,19577,train,T1112,f9c3f5d8efa4656288ec5b1282addcb0e5f80cdbba5c50dd9b1c2cc695049886
fgat-019579,19578,train,T1059.003,f2b6757dc563d7eea03b277b89c1c0511523d73079d333e716a0f3c93d5996e7
fgat-019580,19579,train,T1518.001,0e4f4d07cb27e67616372b22e1ad3594066b6563486e2438c70c5a24de0d778a
fgat-019581,19580,train,T1027,b6530ac7eb8b0e27f493e1021aee136d67c08c13e5baace682f279eb03972383
fgat-019582,19581,train,T1218.011,f8038d69317ecbaf87c744e4feec1c82ceeee978f130d400951472bc9a2176a4
fgat-019583,19582,train,T1556.002,c87b86be4f4c2697c5931e5292dfd1ea3938d743e546be3a40b2865ca904b610
fgat-019584,19583,train,T1564.005,1d97017b628c1a8897d2f0567122627fb3d4c3c27902fc0ccdbff0a0449072ad
fgat-019585,19584,train,T1090.001,2cbc0dbb763d8b6d3fb6f2a90f4d938bcec4db48c6fe9cb670cf5daea4a63786
fgat-019586,19585,train,T1005,47a0637500015395a633ea9c0af5964c135647bd85f1ad968f9783073fd64d84
fgat-019587,19586,train,T1082,02241dee932aab15b9608c0e6f983c504a8042b4ebddedf2f81a629b0eeb7c0f
fgat-019588,19587,train,T1124,46102db3876b64c3ad3247ac00b05afcd95418448b5b7ba34d94de3c1039c41a
fgat-019589,19588,train,T1033,fda0056daf6fc16cac727e4d970ce5e012a8cc4fb38d297fac0f7b2efcf32d1d
fgat-019590,19589,train,T1105,18f2dbdcd1485e2f3e858e860350acd74da3306efea5f43273e992ffc3ac539a
fgat-019591,19590,test,T1573.001,ae351cf2b088b21fad4df52f13f5a6e206d1e6a066cce53498c5880cb6783e18
fgat-019592,19591,train,T1083,bfdfa3e17813dd077e023c1f8c0fb9bb8be30b50a718e8a0ce11f87d0b592653
fgat-019593,19592,train,T1059.003,3fbabe7f776a457c47d7fa3644711352810af63d88855a208914f05de22b674a
fgat-019594,19593,validation,T1497.003,ccda59136295830d25c1da2e484b6882c9a35d157a5f60a23f9b8f64fb30d5a1
fgat-019595,19594,train,T1070.004,943ea897dcb1f61ce3291d051b08d259d57bef63079ec8956a3fd9ff49f6f17d
fgat-019596,19595,train,T1041,e27c206de69b5349711f0c76d96a8504a7ba5b2613b7e836e6c3bd7f4cd552ff
fgat-019597,19596,train,T1106,b318cf4b3833375fcff7ab2fa61ebd7843b5a3b4d78bd060a28bb6d6a49c780e
fgat-019598,19597,train,T1036.005,40f6d883a5f137dc203afbec0e6bfd8ebe6224d0ffca87e8d5e3ebbf6c47ed6b
fgat-019599,19598,test,T1053,cbc9a26443adf4103cd84f56cb7822be701041491e5cc20428e2963123d771a2
fgat-019600,19599,train,T1113,1bd48b433729dcce28cf570d65c30204d5c2edc35034263bca41070379433ae5
fgat-019601,19600,test,T1027.013,4751d54e709819d485932e74ec32e79b4633297e9409bf9c1480f58453a938b2
fgat-019602,19601,train,T1119,d0fba14529bef1f12c82c93ff849d30445d6f3a30a6d90aaa1c5b4a098c7ca82
fgat-019603,19602,test,T1562.001,f2655adf158e901eb562fcc0646fc7b7a1a1f7ccdf150fd71beae21ee0c12b37
fgat-019604,19603,train,T1020,2c7bc325744406e25ecd25686b61958b97c6b69c7f215cd7a13854fcceeff352
fgat-019605,19604,train,T1560.003,b521dc7334ebd10548d49c25482b348094a811d82eb0c3a12e736520f84a2e91
fgat-019606,19605,train,T1070.004,2dab6cefa264538146028f5729837b3472e3f2f09d8f0c0d998c794364ad4d48
fgat-019607,19606,train,T1057,f41d540c36820ce22f347ef626458117b34838470873d859a12379d88b0f5ad9
fgat-019608,19607,train,T1105,4bfcc112889277698877f5b1a9a4b425227c317ca7e11c3359d17c6f8953fb91
fgat-019609,19608,train,T1041,c035ff3350ee38ae0f043f757c277e4b558b84d22795f3c837042374093d20e8
fgat-019610,19609,train,T1518.001,841148685daa2fcef2d5f112b457ab011be7e1342dc83c2e11eeb2aa9b48290d
fgat-019611,19610,train,T1016,2e23ba6b9d32e92cc865c0b9644190674a040a74cc33dbdd2c0dc70a40d8ed03
fgat-019612,19611,train,T1082,5c5297fdf9d6d2e264e59b05cdeb6fd77eaff735d4aafabb1aff14b277b22b3f
fgat-019613,19612,train,T1569.002,a5fa31ae29eca33f23e6578ed5f188c8cb349027643506347432b2488c1bcca3
fgat-019614,19613,train,T1083,79d63f866689f7717dcecf40c708fea6b7cb4f315e2e9c0fc4b1a72a6ad8a573
fgat-019615,19614,train,T1071.001,bc2352e6ed336b756fd9d90e3027a3cd7a9ebc9d5f9cc5910ac6e3b01b4cd30e
fgat-019616,19615,train,T1059.001,80d3e8ec325d1228276db600e8145edecbf39f7b5ef64a59c136a0deb4ee866d
fgat-019617,19616,validation,T1090.003,c7edf6085906b3747c168b0f94b029231157556a23b6644cb6ff4e389a3f957e
fgat-019618,19617,train,T1547.001,4b455097ab1f4abaab4956aeacd4cec5be222648e3c7229381808cff52f58bb6
fgat-019619,19618,train,T1119,f92262e6b86c59eddff9a086b73219fcd030a5099f49f04968fc328c9503a663
fgat-019620,19619,train,T1036.005,f5574508b56ea0347607fff585a50cc22f7e060edffcbb75f943db8627841cf9
fgat-019621,19620,train,T1204.002,f041372e277868d1baa49a832a5d2a7a0699b0b97e5ba83f2232a8fdb3f7e70a
fgat-019622,19621,train,T1553.002,b8eab2db4a5db61d3bb2feb90471e533f8f2f6cffbfcbc357fc27560634dfa18
fgat-019623,19622,train,T1543.003,08a4146a30f9693a0104bd14eddaa8e81120f789de544c1a1f3feab9f8d87017
fgat-019624,19623,train,T1573.002,c79ac76a2fb8c7498af6ddded8d2c2b3ce73305459e956635f01455ba6c66389
fgat-019625,19624,train,T1036.004,275bda8f88a579f68fb8cf826586a3f75e496f64308d9e7b42bb47f7e02c18ac
fgat-019626,19625,train,T1564.003,124b451612b4bb3ea844439eb8f2bb45d41a8e8cd9166ffae4541dd6b1cb8534
fgat-019627,19626,train,T1571,4b10e0607bcc8c9739130b86154b2cd4959d42049af6f5e417c98ff77f2df3c2
fgat-019628,19627,train,T1027.013,5ad2623ee242b43b6ebecd5e0781dfa739b97744ca00d8cc30edead0f4b92df2
fgat-019629,19628,test,T1573.001,8988149ec45f0f1020e3c20de43f21012de81aa69f980ffdb02e96dcfa0e6f77
fgat-019630,19629,train,T1078.002,dbe80b6102c13098b73016d1df312ef647622b332684a9f2ee994748fd8c4603
fgat-019631,19630,train,T1134.001,88484a24f2eef736c3678fb33f4f03ff406bc488ac711d3e39d2a225c2c88a8c
fgat-019632,19631,train,T1129,33d5ff8400138a03d1d709f34b55f3bd05ad6acf8fdedf79b24c75a05d379876
fgat-019633,19632,train,T1112,ac5fbf4338baae06303e014439c59ac944a59155a1c2546df61afd8baa5eda07
fgat-019634,19633,train,T1070,377b0ebd334b0559d6acada785a206230f940479785fc8ea1d5486899fb3c4f9
fgat-019635,19634,validation,T1021,8e988c1723777e1d83bd8ed65eb3612441151f0b1678170d598b35098398f0ad
fgat-019636,19635,test,T1091,ad8edf18c93aef8271af260334fceb98b951d735dfa1ddb133c1c8af4912f6f9
fgat-019637,19636,test,T1480,2f796042277c02b6e06ab93c37f5351fb73a71d93106e8c618bab04773eadd29
fgat-019638,19637,train,T1082,605c1e7914e41281a18187980d291509f178f966e467e92067a058b547d09f8d
fgat-019639,19638,test,T1016,08cd8171c8efaea7aadf625a43e0d39115c4ed5abccceb7585a00e3a28d97a04
fgat-019640,19639,train,T1124,23c0718b45b94aa8d33b62ec91158394b3b69493ad1d30a041e3f45ca9323e14
fgat-019641,19640,validation,T1140,2deac2ecb2f7787789ca210a108e05f88fffb38d3bc98ec28222fe00d55c97b1
fgat-019642,19641,train,T1573.001,667e8129a40fb6cdb79ba4314e6331a4a8a67cf1ab36ea1029aca6a11de7da42
fgat-019643,19642,train,T1560.003,dc5629da5276662d5efa81f7d8d45354d3240bc6b3944b8b2349d8e45faa5ef1
fgat-019644,19643,train,T1120,e99c16bfbe19775aad5f62aee85b1df3ec5f63a6e6cfef537bf1a967d8c224f0
fgat-019645,19644,train,T1518.001,815468997ddf5117dfc12f04d86876424d2a4512287f4290108f8d3fd6726a9b
fgat-019646,19645,train,T1135,afe1d52cb468777537f79a39f684a625c5004b44b60d7001649afff6c160de2d
fgat-019647,19646,train,T1087.002,f3242a5a29ad0f077e76454eee51d250a61324dbceaf42c5fed81e7239e7bf29
fgat-019648,19647,train,T1087.001,f5bcb44d4743e663b651e454d1150c4b875f74a283d1801b4c4b34147ce05a8e
fgat-019649,19648,train,T1070.006,718ffa11bebcfe43a273421f92a44d51530f4d4ec93e6ac3952d66889113427b
fgat-019650,19649,validation,T1008,b66a2b07498d7b3f05c427bba8003e795d0ba2709f9b025dc555553e23df8450
fgat-019651,19650,validation,T1078.001,07734915fc8c5f675f338afcc7dcd25aa62c2961f6038f092bd647f03dc1b59a
fgat-019652,19651,train,T1080,e49ead0bcf7ed12385b0cfc537673c03827412d6650615f1d650068cbfc14f80
fgat-019653,19652,train,T1055.001,f3bb7875873890089e52054cf3738335cf39bb55a62f1937dd47b9760cba76e7
fgat-019654,19653,train,T1090.001,8b8c4d176508c0d4defa4299d34ea736ca7488917ed0a69a53bb0d068e0cbaaa
fgat-019655,19654,train,T1021.002,62b2b66edfbc1ef36da091b0f88a3a5b4ecf7578cd40f5b62ed3c979ef7744a6
fgat-019656,19655,train,T1210,3f0111d1850bfce00b2dc40cd54fcd382cbec73834c98c837b9af86876df162f
fgat-019657,19656,train,T1562,26570dc85ec2e1139e374fc478621dab0d62c71d26957163af072cbe287b8f11
fgat-019658,19657,train,T1053.005,d46a7951d499b1edd869932bc22ef47c059717a79f2cf5fe34075eb2a2e19608
fgat-019659,19658,validation,T1012,f738faa8fbca1d3d5fa86e3fe095337a7813e15b63a451324f4e9d5c888d5acb
fgat-019660,19659,train,T1041,1dbad5d0e96141d64198adb61d2f407ddf93883bb535aebae3dc738a015793ed
fgat-019661,19660,train,T1132.001,b8ee47068113324345a14447149626c86073b0ae8bc18e00996235ef877ca29b
fgat-019662,19661,train,T1068,eb6bb59f3505da442d7195bf6feb0a48073ae431262ca0f467284daff88d810c
fgat-019663,19662,train,T1047,c867b4b03dd458e3098793d3e636003151e6e4babea2473ad8cc498185abfbb5
fgat-019664,19663,train,T1553.002,30c331334d146416329cf14fbdd6b33fb2b491252a632867ef7c1b15af94a4f5
fgat-019665,19664,train,T1505.001,149f116914e604d31bd49e1bd58bdbce2e5dae6eff1ff1b3e4118692bb1da763
fgat-019666,19665,train,T1071.001,777b56db40639c55bf42629861e63d19b16e4849bf0034647f5dbcd4ce56d43a
fgat-019667,19666,train,T1014,736aa3a3a1f3e009980c35935a369947f9c701ac4851c6c0430b9c65b6cc7949
fgat-019668,19667,train,T1543.003,770d9d38509e83cd5b8c0db3d570dd45f0a875a060be9b0793b79b8c05bad21c
fgat-019669,19668,train,T1083,9a026bde8f544620714c08036a192ebf00b97be47795ec1a7e48b59c735ebbde
fgat-019670,19669,train,T1570,1c7654c0e680f4e5a8e99064db20aa393c646b51d9eb33ecece26112559a3605
fgat-019671,19670,train,T1070.004,d7e8c75441be15544877cf12b088df4de05bb53c0004355a1fbc62f5ffbc9ba0
fgat-019672,19671,test,T1027.013,55d01da10da774de468f325ec7d85b9c77cb27c1256f6911e175641b1f1d9378
fgat-019673,19672,train,T1106,fb9482cd8ae8230a314ae45f4d1baf76e274587699f17b466775ced010132db5
fgat-019674,19673,validation,T1584.001,d03c0f9bb5782ae0c6dbd2e930a619eabca584e38f419476ff6ea1c144318b0c
fgat-019675,19674,train,T1070.002,1ee575924d79d485be4ae0c44558f48b241512aa08a5a303110dfd48e6e6ac6f
fgat-019676,19675,train,T1546.008,3cd524df2923f3add0b790c00ddef93c8dfb649802f514136def92b776718739
fgat-019677,19676,train,T1082,5f43411b64251935481d9b30b04b81ca19070cde69f5f218aa598929e289f53a
fgat-019678,19677,train,T1136.001,d3cbc65fb347018c52dadd307ccb53e95e9cd855d694286aec25902c3aad9ee4
fgat-019679,19678,train,T1036.004,76d05b3569a0cd83e1e3b72b174a775a662938ad45b75d80317dc7f7e5921125
fgat-019680,19679,train,T1584.002,2d4dd5baf50058b4c94cc04b162c9bddff3bd6385b417367d06bf583d97b3053
fgat-019681,19680,train,T1078.004,83150d1a854a5961c8dcaac1e3d1964fca08f85a54b8a324501ba9b0d63e9eb3
fgat-019682,19681,train,T1498,5fb17cca2836a0871864a5c77de2128faef2d17995fcfd86f8085c83e7de620f
fgat-019683,19682,train,T1212,68c13f8e673434a329df8b51b8da93e7169e4a96b0dd3c9abd7ca802c0737666
fgat-019684,19683,train,T1036.007,a7d442ad5d862e1aba74ce97770b8d50675164366cca6f114873e673c5c13ef0
fgat-019685,19684,train,T1052,a77d9063db5d7adaa47d12274d8534f526520eceee42bfd93a4418825def2996
fgat-019686,19685,train,T1578.005,3c9b39c1cf1d7b38b975817d4e59b36d76fc0de497305694904db39e10fa97ca
fgat-019687,19686,train,T1078.004,2dcd004cbaba028157399af8f5f542cd0ca7fc5120c43f41ec44ff2c66980a94
fgat-019688,19687,train,T1072,ceca488c4ec56789b1cfa714f1fdda55af99386cc55a1887f35a22a63b212c5d
fgat-019689,19688,train,T1484,d023f48c8cdff88325af78d712231e329be3ab284746c54b0e05c15dcf6bbd54
fgat-019690,19689,train,T1205,fbf405cae47879e902185c67c8f4223a4324053ac15d4b8bbdc399e6bd5fc75a
fgat-019691,19690,test,T1518,1442beaf1fcf19312b357bac956cc9e80f8be7bffd2ad5b534cde23d393aefd1
fgat-019692,19691,train,T1036,99f145554f419234c299abdfddd6ecd39978099c84838e140ce73d560d7727a5
fgat-019693,19692,test,T1537,e05445ae751421700a2a7fb1ccfb8dfc93c40b0244d5f3e1a8e329468977b41d
fgat-019694,19693,train,T1584.006,6fbf3c5c60581dc8d817ea961fbeb449c4c4f207945dd2cd6387bbf415ee9805
fgat-019695,19694,train,T1553.002,490bd193e862cf45535a7a447e1782381f3eb6e4807da867c14aafe7af5406c2
fgat-019696,19695,train,T1046,1ccacf0f591af6f6f04f35c9fdf7b028296dc92fef72ceaec695b3bef08ac4b5
fgat-019697,19696,test,T1003,d7862efae8ca1bcfceb4b73a7497adb6f2f148c438824435d3ef50a8552d4ae0
fgat-019698,19697,train,T1078,1de93500e547e192f3fbe88187024cc428a83c9a78f53651a57bcf078f6bb7e1
fgat-019699,19698,validation,T1548.003,1fa6582fbfd3e422c2e61659567e7a49f8981a94084cf89b509ef50147d7550a
fgat-019700,19699,train,T1195,5961f1f9699de313a89bcbee7e3c8929c1dc34245aa35f8c107b4da308305b38
fgat-019701,19700,train,T1195.002,5e81c2a16102c0bc419820a09f64029359c0c1fb37d40a269e7c9253545f02a7
fgat-019702,19701,validation,T1606.001,1fc3a487417b72916f93ff99c05ea7ccac012f5a4c665a2c8081414b50b236e5
fgat-019703,19702,train,T1585.001,fa7c4fade76b9487c43a060f25932454a5c3b8b050c33952b7c6e21f7e8b4a61
fgat-019704,19703,train,T1585,dc3f901917f757b15247bfd73d1b1e1a119b2a4c3ed9ff565c561b8a8aca82fc
fgat-019705,19704,train,T1586.001,6fdf65c6c67f3c6c040bcb5170a71a06aa453fb2a1c5ac832dccdf0861e0c7cb
fgat-019706,19705,validation,T1586,a5c82ee572de014bca40dfaed92dfef4d063380699548ca1c77b39394d85f753
fgat-019707,19706,validation,T1528,5dd37f020f1dcdb6a27080d3ed2c133b1e4ce13d893b6a8da0474eb9430a7f43
fgat-019708,19707,train,T1547.013,84ef066cf5393388ce921fbb062f667435b7efefb70e96d324df9107db83ec6b
fgat-019709,19708,train,T1543.002,871133830b63f2af3407897f4c985e06a6b3c27874125fe0f852c2c23a7a93c9
fgat-019710,19709,train,T1547,907c25d075e2ef8b53ed5a4058efc44d8c4e1932e1b8136e4c67480eec64671b
fgat-019711,19710,train,T1547.014,48a2457e5953978a8d065c25406bcb6288bfa7659fcc365b112341a136db35c1
fgat-019712,19711,train,T1053.002,b7a6f89a40924533967d93187d10feecc050a827fdd6d84efbf1495175428812
fgat-019713,19712,validation,T1543.003,f71bdd4e81446184f35858687a2fb9feeca94150c9a9bd1fd9f8023acfca4e89
fgat-019714,19713,train,T1543.002,ccbf18982e5d6732765cd271a68532f3dd80a1c9752709caab83930b5f2236d4
fgat-019715,19714,train,T1053.006,37bab8a6e1e095b932ef170b36f1dfd4a22f865b4b21111254c57b38ec131e52
fgat-019716,19715,train,T1056.001,385f0dbacc7d9c3836b65fbfbefcdf441105d9324e3e3d1919101af25c8812d6
fgat-019717,19716,test,T1547.001,814457f9f1b4db94e1a7514a8056c0aa49ddc4f89cddff22576e2c93656c14cc
fgat-019718,19717,train,T1055.001,df9be3e3c2b53a10e2563e9c503a3f5aca6cd953ca67f35fe69109a696cb60d7
fgat-019719,19718,train,T1111,24ea8e345eeb66f770434fd02cac5a59f501a0d4a559d86f963a301218b781dc
fgat-019720,19719,train,T1057,1b07704ec583883b30f10f56a18aa8fede2c9716802fe78a946dd1679874a5f0
fgat-019721,19720,train,T1016,51f2385080b33b2db41ce01f752985628eeb1cd73b97fa9820b9de19e8ac422a
fgat-019722,19721,train,T1087.002,c2bbb4fcde569c50bbf8384622d4b31cbcdb8d59a370b5b1e866402ccbdb0d0a
fgat-019723,19722,train,T1007,0fffae4d05892e94dc2dfd6a27859eb673f034a323b68af8c49f18f4fd27cef9
fgat-019724,19723,train,T1018,c608ba306efa2d3e5869fd6c838efdfc99d70543735c74ce472eebcb84f202c3
fgat-019725,19724,train,T1049,4108d51fb4fe8c8adb19b91315b39b77a4d381e15932da83c887ccb45d7553ba
fgat-019726,19725,train,T1573.002,e64ef94b2b577b2be972b8afeb1c1614ab043538f0e4aa85c10ae9c55d50174d
fgat-019727,19726,validation,T1027.008,57a63ba21ba28bab23ab1524c6252bb3d392925cb8128b2933cbdcc898c3ccb4
fgat-019728,19727,train,T1048.001,70a9a3323933fc730661eb646a743ed9556a25287eee329dc819d4cc46679f43
fgat-019729,19728,test,T1573.001,23e831da96f9fb3165bdfd23b6116052476c38dc06818d57387e854d07980510
fgat-019730,19729,train,T1055.013,0ee0c47b90d2ef3a831a3da9395981a3ad38823ae4beadf3d0d13f847f081795
fgat-019731,19730,test,T1112,2c78c942da4bf0cfc837d0dd4031d7aa392c738beb9923df71ddfabc38338052
fgat-019732,19731,train,T1083,921fde36287b88a911d768ae6712d667179bbc848484c64c238e12aa6a07a61c
